,Abundance %,runNumber,Ecosystem Element,Time,runType,Median,ninetyfivePerc,fivePerc
55,0,2,Tamworth pigs,55,noReintro,0.0,0.0,0.0
55,55,2,Grassland,55,noReintro,63.0,63.0,55.8
55,24,2,Woodland,55,noReintro,20.0,23.6,17.3
55,20,2,Thorny Scrub,55,noReintro,19.0,19.9,17.2
55,1,2,Bare ground,55,noReintro,0.0,0.8999999999999999,0.0
56,27,2,Roe deer,56,noReintro,23.0,26.6,22.1
56,0,2,Exmoor pony,56,noReintro,0.0,0.0,0.0
56,0,2,Fallow deer,56,noReintro,0.0,0.0,0.0
56,0,2,Longhorn cattle,56,noReintro,0.0,0.0,0.0
56,0,2,Red deer,56,noReintro,0.0,0.0,0.0
56,0,2,Tamworth pigs,56,noReintro,0.0,0.0,0.0
56,54,2,Grassland,56,noReintro,62.0,62.9,54.8
56,25,2,Woodland,56,noReintro,20.0,24.5,18.2
56,20,2,Thorny Scrub,56,noReintro,19.0,19.9,17.2
56,1,2,Bare ground,56,noReintro,0.0,0.8999999999999999,0.0
57,26,2,Roe deer,57,noReintro,23.0,25.7,21.2
57,0,2,Exmoor pony,57,noReintro,0.0,0.0,0.0
57,0,2,Fallow deer,57,noReintro,0.0,0.0,0.0
57,0,2,Longhorn cattle,57,noReintro,0.0,0.0,0.0
57,0,2,Red deer,57,noReintro,0.0,0.0,0.0
57,0,2,Tamworth pigs,57,noReintro,0.0,0.0,0.0
57,53,2,Grassland,57,noReintro,61.0,61.9,53.8
57,25,2,Woodland,57,noReintro,21.0,24.6,18.3
57,21,2,Thorny Scrub,57,noReintro,19.0,20.8,18.1
57,0,2,Bare ground,57,noReintro,0.0,0.0,0.0
58,26,2,Roe deer,58,noReintro,23.0,25.7,21.2
58,0,2,Exmoor pony,58,noReintro,0.0,0.0,0.0
58,0,2,Fallow deer,58,noReintro,0.0,0.0,0.0
58,0,2,Longhorn cattle,58,noReintro,0.0,0.0,0.0
58,0,2,Red deer,58,noReintro,0.0,0.0,0.0
58,0,2,Tamworth pigs,58,noReintro,0.0,0.0,0.0
58,52,2,Grassland,58,noReintro,60.0,61.8,52.8
58,26,2,Woodland,58,noReintro,21.0,25.5,18.3
58,22,2,Thorny Scrub,58,noReintro,20.0,21.8,19.1
58,0,2,Bare ground,58,noReintro,0.0,0.0,0.0
59,26,2,Roe deer,59,noReintro,23.0,25.7,21.2
59,0,2,Exmoor pony,59,noReintro,0.0,0.0,0.0
59,0,2,Fallow deer,59,noReintro,0.0,0.0,0.0
59,0,2,Longhorn cattle,59,noReintro,0.0,0.0,0.0
59,0,2,Red deer,59,noReintro,0.0,0.0,0.0
59,0,2,Tamworth pigs,59,noReintro,0.0,0.0,0.0
59,51,2,Grassland,59,noReintro,60.0,60.9,51.9
59,26,2,Woodland,59,noReintro,21.0,25.5,18.3
59,22,2,Thorny Scrub,59,noReintro,20.0,21.8,19.1
59,0,2,Bare ground,59,noReintro,0.0,0.0,0.0
60,26,2,Roe deer,60,noReintro,23.0,25.7,20.3
60,0,2,Exmoor pony,60,noReintro,0.0,0.0,0.0
60,0,2,Fallow deer,60,noReintro,0.0,0.0,0.0
60,0,2,Longhorn cattle,60,noReintro,0.0,0.0,0.0
60,0,2,Red deer,60,noReintro,0.0,0.0,0.0
60,0,2,Tamworth pigs,60,noReintro,0.0,0.0,0.0
60,50,2,Grassland,60,noReintro,59.0,59.9,50.9
60,27,2,Woodland,60,noReintro,21.0,26.4,19.2
60,23,2,Thorny Scrub,60,noReintro,20.0,22.7,19.1
60,0,2,Bare ground,60,noReintro,0.0,0.0,0.0
61,26,2,Roe deer,61,noReintro,23.0,25.7,20.3
61,0,2,Exmoor pony,61,noReintro,0.0,0.0,0.0
61,0,2,Fallow deer,61,noReintro,0.0,0.0,0.0
61,0,2,Longhorn cattle,61,noReintro,0.0,0.0,0.0
61,0,2,Red deer,61,noReintro,0.0,0.0,0.0
61,0,2,Tamworth pigs,61,noReintro,0.0,0.0,0.0
61,50,2,Grassland,61,noReintro,59.0,59.0,50.9
61,26,2,Woodland,61,noReintro,22.0,25.6,19.3
61,24,2,Thorny Scrub,61,noReintro,22.0,23.8,20.2
61,0,2,Bare ground,61,noReintro,0.0,0.0,0.0
62,26,2,Roe deer,62,noReintro,23.0,25.7,19.4
62,0,2,Exmoor pony,62,noReintro,0.0,0.0,0.0
62,0,2,Fallow deer,62,noReintro,0.0,0.0,0.0
62,0,2,Longhorn cattle,62,noReintro,0.0,0.0,0.0
62,0,2,Red deer,62,noReintro,0.0,0.0,0.0
62,0,2,Tamworth pigs,62,noReintro,0.0,0.0,0.0
62,49,2,Grassland,62,noReintro,58.0,58.9,49.9
62,27,2,Woodland,62,noReintro,22.0,26.5,20.2
62,25,2,Thorny Scrub,62,noReintro,22.0,24.7,20.2
62,0,2,Bare ground,62,noReintro,0.0,0.0,0.0
63,24,2,Roe deer,63,noReintro,23.0,23.9,19.4
63,0,2,Exmoor pony,63,noReintro,0.0,0.0,0.0
63,0,2,Fallow deer,63,noReintro,0.0,0.0,0.0
63,0,2,Longhorn cattle,63,noReintro,0.0,0.0,0.0
63,0,2,Red deer,63,noReintro,0.0,0.0,0.0
63,0,2,Tamworth pigs,63,noReintro,0.0,0.0,0.0
63,48,2,Grassland,63,noReintro,58.0,58.0,49.0
63,27,2,Woodland,63,noReintro,22.0,26.5,20.2
63,25,2,Thorny Scrub,63,noReintro,23.0,24.8,20.3
63,0,2,Bare ground,63,noReintro,0.0,0.0,0.0
64,24,2,Roe deer,64,noReintro,23.0,23.9,19.4
64,0,2,Exmoor pony,64,noReintro,0.0,0.0,0.0
64,0,2,Fallow deer,64,noReintro,0.0,0.0,0.0
64,0,2,Longhorn cattle,64,noReintro,0.0,0.0,0.0
64,0,2,Red deer,64,noReintro,0.0,0.0,0.0
64,0,2,Tamworth pigs,64,noReintro,0.0,0.0,0.0
64,47,2,Grassland,64,noReintro,57.0,57.0,48.0
64,27,2,Woodland,64,noReintro,22.0,26.5,20.2
64,26,2,Thorny Scrub,64,noReintro,23.0,25.7,21.2
64,0,2,Bare ground,64,noReintro,0.0,0.0,0.0
65,24,2,Roe deer,65,noReintro,24.0,25.8,21.3
65,0,2,Exmoor pony,65,noReintro,0.0,0.0,0.0
65,0,2,Fallow deer,65,noReintro,0.0,0.0,0.0
65,0,2,Longhorn cattle,65,noReintro,0.0,0.0,0.0
65,0,2,Red deer,65,noReintro,0.0,0.0,0.0
65,0,2,Tamworth pigs,65,noReintro,0.0,0.0,0.0
65,47,2,Grassland,65,noReintro,56.0,56.0,47.9
65,27,2,Woodland,65,noReintro,22.0,26.5,20.2
65,26,2,Thorny Scrub,65,noReintro,24.0,25.8,22.2
65,0,2,Bare ground,65,noReintro,0.0,0.0,0.0
66,26,2,Roe deer,66,noReintro,26.0,28.7,21.5
66,0,2,Exmoor pony,66,noReintro,0.0,0.0,0.0
66,0,2,Fallow deer,66,noReintro,0.0,0.0,0.0
66,0,2,Longhorn cattle,66,noReintro,0.0,0.0,0.0
66,0,2,Red deer,66,noReintro,0.0,0.0,0.0
66,0,2,Tamworth pigs,66,noReintro,0.0,0.0,0.0
66,46,2,Grassland,66,noReintro,55.0,55.9,46.9
66,27,2,Woodland,66,noReintro,23.0,26.6,20.3
66,26,2,Thorny Scrub,66,noReintro,24.0,25.8,22.2
66,0,2,Bare ground,66,noReintro,0.0,0.0,0.0
67,26,2,Roe deer,67,noReintro,26.0,28.7,20.6
67,0,2,Exmoor pony,67,noReintro,0.0,0.0,0.0
67,0,2,Fallow deer,67,noReintro,0.0,0.0,0.0
67,0,2,Longhorn cattle,67,noReintro,0.0,0.0,0.0
67,0,2,Red deer,67,noReintro,0.0,0.0,0.0
67,0,2,Tamworth pigs,67,noReintro,0.0,0.0,0.0
67,46,2,Grassland,67,noReintro,54.0,54.9,46.8
67,27,2,Woodland,67,noReintro,23.0,26.6,20.3
67,27,2,Thorny Scrub,67,noReintro,24.0,26.7,23.1
67,0,2,Bare ground,67,noReintro,0.0,0.0,0.0
68,26,2,Roe deer,68,noReintro,26.0,28.7,20.6
68,0,2,Exmoor pony,68,noReintro,0.0,0.0,0.0
68,0,2,Fallow deer,68,noReintro,0.0,0.0,0.0
68,0,2,Longhorn cattle,68,noReintro,0.0,0.0,0.0
68,0,2,Red deer,68,noReintro,0.0,0.0,0.0
68,0,2,Tamworth pigs,68,noReintro,0.0,0.0,0.0
68,45,2,Grassland,68,noReintro,54.0,54.0,45.9
68,27,2,Woodland,68,noReintro,23.0,26.6,21.2
68,28,2,Thorny Scrub,68,noReintro,25.0,27.7,23.2
68,0,2,Bare ground,68,noReintro,0.0,0.0,0.0
69,25,2,Roe deer,69,noReintro,25.0,28.6,19.6
69,0,2,Exmoor pony,69,noReintro,0.0,0.0,0.0
69,0,2,Fallow deer,69,noReintro,0.0,0.0,0.0
69,0,2,Longhorn cattle,69,noReintro,0.0,0.0,0.0
69,0,2,Red deer,69,noReintro,0.0,0.0,0.0
69,0,2,Tamworth pigs,69,noReintro,0.0,0.0,0.0
69,45,2,Grassland,69,noReintro,53.0,53.0,45.8
69,28,2,Woodland,69,noReintro,23.0,27.5,21.2
69,28,2,Thorny Scrub,69,noReintro,25.0,27.7,24.1
69,0,2,Bare ground,69,noReintro,0.0,0.0,0.0
70,25,2,Roe deer,70,noReintro,25.0,28.6,19.6
70,0,2,Exmoor pony,70,noReintro,0.0,0.0,0.0
70,0,2,Fallow deer,70,noReintro,0.0,0.0,0.0
70,0,2,Longhorn cattle,70,noReintro,0.0,0.0,0.0
70,0,2,Red deer,70,noReintro,0.0,0.0,0.0
70,0,2,Tamworth pigs,70,noReintro,0.0,0.0,0.0
70,44,2,Grassland,70,noReintro,53.0,53.0,44.9
70,28,2,Woodland,70,noReintro,23.0,27.5,21.2
70,28,2,Thorny Scrub,70,noReintro,26.0,27.8,24.2
70,0,2,Bare ground,70,noReintro,0.0,0.0,0.0
71,22,2,Roe deer,71,noReintro,22.0,27.4,17.5
71,0,2,Exmoor pony,71,noReintro,0.0,0.0,0.0
71,0,2,Fallow deer,71,noReintro,0.0,0.0,0.0
71,0,2,Longhorn cattle,71,noReintro,0.0,0.0,0.0
71,0,2,Red deer,71,noReintro,0.0,0.0,0.0
71,0,2,Tamworth pigs,71,noReintro,0.0,0.0,0.0
71,42,2,Grassland,71,noReintro,52.0,52.0,43.0
71,29,2,Woodland,71,noReintro,24.0,28.5,21.3
71,29,2,Thorny Scrub,71,noReintro,27.0,28.8,24.3
71,0,2,Bare ground,71,noReintro,0.0,0.0,0.0
72,20,2,Roe deer,72,noReintro,20.0,27.2,15.5
72,0,2,Exmoor pony,72,noReintro,0.0,0.0,0.0
72,0,2,Fallow deer,72,noReintro,0.0,0.0,0.0
72,0,2,Longhorn cattle,72,noReintro,0.0,0.0,0.0
72,0,2,Red deer,72,noReintro,0.0,0.0,0.0
72,0,2,Tamworth pigs,72,noReintro,0.0,0.0,0.0
72,41,2,Grassland,72,noReintro,52.0,52.0,42.1
72,29,2,Woodland,72,noReintro,24.0,28.5,21.3
72,30,2,Thorny Scrub,72,noReintro,27.0,29.7,24.3
72,0,2,Bare ground,72,noReintro,0.0,0.0,0.0
73,20,2,Roe deer,73,noReintro,20.0,26.299999999999997,15.5
73,0,2,Exmoor pony,73,noReintro,0.0,0.0,0.0
73,0,2,Fallow deer,73,noReintro,0.0,0.0,0.0
73,0,2,Longhorn cattle,73,noReintro,0.0,0.0,0.0
73,0,2,Red deer,73,noReintro,0.0,0.0,0.0
73,0,2,Tamworth pigs,73,noReintro,0.0,0.0,0.0
73,40,2,Grassland,73,noReintro,51.0,51.0,41.1
73,29,2,Woodland,73,noReintro,24.0,28.5,21.3
73,31,2,Thorny Scrub,73,noReintro,28.0,30.7,25.3
73,0,2,Bare ground,73,noReintro,0.0,0.0,0.0
74,20,2,Roe deer,74,noReintro,20.0,25.4,15.5
74,0,2,Exmoor pony,74,noReintro,0.0,0.0,0.0
74,0,2,Fallow deer,74,noReintro,0.0,0.0,0.0
74,0,2,Longhorn cattle,74,noReintro,0.0,0.0,0.0
74,0,2,Red deer,74,noReintro,0.0,0.0,0.0
74,0,2,Tamworth pigs,74,noReintro,0.0,0.0,0.0
74,40,2,Grassland,74,noReintro,50.0,50.0,41.0
74,29,2,Woodland,74,noReintro,25.0,28.6,22.3
74,31,2,Thorny Scrub,74,noReintro,28.0,30.7,26.2
74,0,2,Bare ground,74,noReintro,0.0,0.0,0.0
75,20,2,Roe deer,75,noReintro,20.0,25.4,14.6
75,0,2,Exmoor pony,75,noReintro,0.0,0.0,0.0
75,0,2,Fallow deer,75,noReintro,0.0,0.0,0.0
75,0,2,Longhorn cattle,75,noReintro,0.0,0.0,0.0
75,0,2,Red deer,75,noReintro,0.0,0.0,0.0
75,0,2,Tamworth pigs,75,noReintro,0.0,0.0,0.0
75,39,2,Grassland,75,noReintro,50.0,50.0,40.1
75,30,2,Woodland,75,noReintro,25.0,29.5,22.3
75,31,2,Thorny Scrub,75,noReintro,28.0,30.7,26.2
75,0,2,Bare ground,75,noReintro,0.0,0.0,0.0
76,20,2,Roe deer,76,noReintro,20.0,25.4,14.6
76,0,2,Exmoor pony,76,noReintro,0.0,0.0,0.0
76,0,2,Fallow deer,76,noReintro,0.0,0.0,0.0
76,0,2,Longhorn cattle,76,noReintro,0.0,0.0,0.0
76,0,2,Red deer,76,noReintro,0.0,0.0,0.0
76,0,2,Tamworth pigs,76,noReintro,0.0,0.0,0.0
76,39,2,Grassland,76,noReintro,49.0,49.0,40.0
76,30,2,Woodland,76,noReintro,25.0,29.5,22.3
76,31,2,Thorny Scrub,76,noReintro,28.0,30.7,26.2
76,0,2,Bare ground,76,noReintro,0.0,0.0,0.0
77,22,2,Roe deer,77,noReintro,22.0,27.4,16.6
77,0,2,Exmoor pony,77,noReintro,0.0,0.0,0.0
77,0,2,Fallow deer,77,noReintro,0.0,0.0,0.0
77,0,2,Longhorn cattle,77,noReintro,0.0,0.0,0.0
77,0,2,Red deer,77,noReintro,0.0,0.0,0.0
77,0,2,Tamworth pigs,77,noReintro,0.0,0.0,0.0
77,38,2,Grassland,77,noReintro,48.0,48.9,39.0
77,30,2,Woodland,77,noReintro,25.0,29.5,22.3
77,32,2,Thorny Scrub,77,noReintro,29.0,31.7,26.3
77,0,2,Bare ground,77,noReintro,0.0,0.0,0.0
78,25,2,Roe deer,78,noReintro,25.0,31.299999999999997,17.8
78,0,2,Exmoor pony,78,noReintro,0.0,0.0,0.0
78,0,2,Fallow deer,78,noReintro,0.0,0.0,0.0
78,0,2,Longhorn cattle,78,noReintro,0.0,0.0,0.0
78,0,2,Red deer,78,noReintro,0.0,0.0,0.0
78,0,2,Tamworth pigs,78,noReintro,0.0,0.0,0.0
78,38,2,Grassland,78,noReintro,48.0,48.9,39.0
78,30,2,Woodland,78,noReintro,25.0,29.5,22.3
78,32,2,Thorny Scrub,78,noReintro,30.0,31.8,26.4
78,0,2,Bare ground,78,noReintro,0.0,0.0,0.0
79,24,2,Roe deer,79,noReintro,24.0,31.2,16.8
79,0,2,Exmoor pony,79,noReintro,0.0,0.0,0.0
79,0,2,Fallow deer,79,noReintro,0.0,0.0,0.0
79,0,2,Longhorn cattle,79,noReintro,0.0,0.0,0.0
79,0,2,Red deer,79,noReintro,0.0,0.0,0.0
79,0,2,Tamworth pigs,79,noReintro,0.0,0.0,0.0
79,38,2,Grassland,79,noReintro,47.0,47.9,38.9
79,30,2,Woodland,79,noReintro,26.0,29.6,23.3
79,32,2,Thorny Scrub,79,noReintro,30.0,31.8,26.4
79,0,2,Bare ground,79,noReintro,0.0,0.0,0.0
80,24,2,Roe deer,80,noReintro,24.0,29.4,15.9
80,0,2,Exmoor pony,80,noReintro,0.0,0.0,0.0
80,0,2,Fallow deer,80,noReintro,0.0,0.0,0.0
80,0,2,Longhorn cattle,80,noReintro,0.0,0.0,0.0
80,0,2,Red deer,80,noReintro,0.0,0.0,0.0
80,0,2,Tamworth pigs,80,noReintro,0.0,0.0,0.0
80,37,2,Grassland,80,noReintro,47.0,47.0,38.0
80,31,2,Woodland,80,noReintro,27.0,30.6,23.4
80,32,2,Thorny Scrub,80,noReintro,30.0,31.8,26.4
80,0,2,Bare ground,80,noReintro,0.0,0.0,0.0
81,24,2,Roe deer,81,noReintro,24.0,29.4,15.9
81,0,2,Exmoor pony,81,noReintro,0.0,0.0,0.0
81,0,2,Fallow deer,81,noReintro,0.0,0.0,0.0
81,0,2,Longhorn cattle,81,noReintro,0.0,0.0,0.0
81,0,2,Red deer,81,noReintro,0.0,0.0,0.0
81,0,2,Tamworth pigs,81,noReintro,0.0,0.0,0.0
81,37,2,Grassland,81,noReintro,47.0,47.0,38.0
81,31,2,Woodland,81,noReintro,28.0,30.7,23.5
81,32,2,Thorny Scrub,81,noReintro,30.0,31.8,26.4
81,0,2,Bare ground,81,noReintro,0.0,0.0,0.0
82,24,2,Roe deer,82,noReintro,24.0,29.4,15.0
82,0,2,Exmoor pony,82,noReintro,0.0,0.0,0.0
82,0,2,Fallow deer,82,noReintro,0.0,0.0,0.0
82,0,2,Longhorn cattle,82,noReintro,0.0,0.0,0.0
82,0,2,Red deer,82,noReintro,0.0,0.0,0.0
82,0,2,Tamworth pigs,82,noReintro,0.0,0.0,0.0
82,37,2,Grassland,82,noReintro,46.0,46.0,37.9
82,31,2,Woodland,82,noReintro,28.0,30.7,23.5
82,32,2,Thorny Scrub,82,noReintro,31.0,31.9,26.5
82,0,2,Bare ground,82,noReintro,0.0,0.0,0.0
83,24,2,Roe deer,83,noReintro,24.0,28.5,15.0
83,0,2,Exmoor pony,83,noReintro,0.0,0.0,0.0
83,0,2,Fallow deer,83,noReintro,0.0,0.0,0.0
83,0,2,Longhorn cattle,83,noReintro,0.0,0.0,0.0
83,0,2,Red deer,83,noReintro,0.0,0.0,0.0
83,0,2,Tamworth pigs,83,noReintro,0.0,0.0,0.0
83,36,2,Grassland,83,noReintro,46.0,46.0,37.0
83,31,2,Woodland,83,noReintro,29.0,30.8,24.5
83,32,2,Thorny Scrub,83,noReintro,31.0,31.9,26.5
83,0,2,Bare ground,83,noReintro,0.0,0.0,0.0
84,24,2,Roe deer,84,noReintro,24.0,27.6,15.0
84,0,2,Exmoor pony,84,noReintro,0.0,0.0,0.0
84,0,2,Fallow deer,84,noReintro,0.0,0.0,0.0
84,0,2,Longhorn cattle,84,noReintro,0.0,0.0,0.0
84,0,2,Red deer,84,noReintro,0.0,0.0,0.0
84,0,2,Tamworth pigs,84,noReintro,0.0,0.0,0.0
84,35,2,Grassland,84,noReintro,45.0,45.0,36.0
84,32,2,Woodland,84,noReintro,29.0,31.7,24.5
84,33,2,Thorny Scrub,84,noReintro,31.0,32.8,26.5
84,0,2,Bare ground,84,noReintro,0.0,0.0,0.0
85,24,2,Roe deer,85,noReintro,24.0,27.6,15.0
85,0,2,Exmoor pony,85,noReintro,0.0,0.0,0.0
85,0,2,Fallow deer,85,noReintro,0.0,0.0,0.0
85,0,2,Longhorn cattle,85,noReintro,0.0,0.0,0.0
85,0,2,Red deer,85,noReintro,0.0,0.0,0.0
85,0,2,Tamworth pigs,85,noReintro,0.0,0.0,0.0
85,34,2,Grassland,85,noReintro,45.0,45.0,35.1
85,32,2,Woodland,85,noReintro,30.0,31.8,24.6
85,34,2,Thorny Scrub,85,noReintro,31.0,33.7,25.6
85,0,2,Bare ground,85,noReintro,0.0,0.0,0.0
86,23,2,Roe deer,86,noReintro,23.0,27.5,14.9
86,0,2,Exmoor pony,86,noReintro,0.0,0.0,0.0
86,0,2,Fallow deer,86,noReintro,0.0,0.0,0.0
86,0,2,Longhorn cattle,86,noReintro,0.0,0.0,0.0
86,0,2,Red deer,86,noReintro,0.0,0.0,0.0
86,0,2,Tamworth pigs,86,noReintro,0.0,0.0,0.0
86,34,2,Grassland,86,noReintro,44.0,44.9,35.0
86,32,2,Woodland,86,noReintro,31.0,31.9,25.6
86,34,2,Thorny Scrub,86,noReintro,30.0,33.6,25.5
86,0,2,Bare ground,86,noReintro,0.0,0.0,0.0
87,23,2,Roe deer,87,noReintro,23.0,27.5,14.9
87,0,2,Exmoor pony,87,noReintro,0.0,0.0,0.0
87,0,2,Fallow deer,87,noReintro,0.0,0.0,0.0
87,0,2,Longhorn cattle,87,noReintro,0.0,0.0,0.0
87,0,2,Red deer,87,noReintro,0.0,0.0,0.0
87,0,2,Tamworth pigs,87,noReintro,0.0,0.0,0.0
87,33,2,Grassland,87,noReintro,44.0,44.0,34.1
87,32,2,Woodland,87,noReintro,31.0,31.9,25.6
87,35,2,Thorny Scrub,87,noReintro,31.0,34.6,26.5
87,0,2,Bare ground,87,noReintro,0.0,0.0,0.0
88,23,2,Roe deer,88,noReintro,23.0,27.5,14.9
88,0,2,Exmoor pony,88,noReintro,0.0,0.0,0.0
88,0,2,Fallow deer,88,noReintro,0.0,0.0,0.0
88,0,2,Longhorn cattle,88,noReintro,0.0,0.0,0.0
88,0,2,Red deer,88,noReintro,0.0,0.0,0.0
88,0,2,Tamworth pigs,88,noReintro,0.0,0.0,0.0
88,32,2,Grassland,88,noReintro,43.0,43.9,33.1
88,32,2,Woodland,88,noReintro,31.0,31.9,25.6
88,35,2,Thorny Scrub,88,noReintro,31.0,34.6,26.5
88,0,2,Bare ground,88,noReintro,0.0,0.0,0.0
89,25,2,Roe deer,89,noReintro,25.0,29.5,16.9
89,0,2,Exmoor pony,89,noReintro,0.0,0.0,0.0
89,0,2,Fallow deer,89,noReintro,0.0,0.0,0.0
89,0,2,Longhorn cattle,89,noReintro,0.0,0.0,0.0
89,0,2,Red deer,89,noReintro,0.0,0.0,0.0
89,0,2,Tamworth pigs,89,noReintro,0.0,0.0,0.0
89,32,2,Grassland,89,noReintro,43.0,43.0,33.1
89,32,2,Woodland,89,noReintro,31.0,31.9,26.5
89,36,2,Thorny Scrub,89,noReintro,32.0,35.6,26.6
89,0,2,Bare ground,89,noReintro,0.0,0.0,0.0
90,26,2,Roe deer,90,noReintro,26.0,30.5,19.7
90,0,2,Exmoor pony,90,noReintro,0.0,0.0,0.0
90,0,2,Fallow deer,90,noReintro,0.0,0.0,0.0
90,0,2,Longhorn cattle,90,noReintro,0.0,0.0,0.0
90,0,2,Red deer,90,noReintro,0.0,0.0,0.0
90,0,2,Tamworth pigs,90,noReintro,0.0,0.0,0.0
90,31,2,Grassland,90,noReintro,42.0,42.0,32.1
90,32,2,Woodland,90,noReintro,31.0,31.9,26.5
90,36,2,Thorny Scrub,90,noReintro,32.0,35.6,26.6
90,0,2,Bare ground,90,noReintro,0.0,0.0,0.0
91,26,2,Roe deer,91,noReintro,26.0,29.6,19.7
91,0,2,Exmoor pony,91,noReintro,0.0,0.0,0.0
91,0,2,Fallow deer,91,noReintro,0.0,0.0,0.0
91,0,2,Longhorn cattle,91,noReintro,0.0,0.0,0.0
91,0,2,Red deer,91,noReintro,0.0,0.0,0.0
91,0,2,Tamworth pigs,91,noReintro,0.0,0.0,0.0
91,31,2,Grassland,91,noReintro,42.0,42.0,32.1
91,32,2,Woodland,91,noReintro,32.0,32.0,26.6
91,37,2,Thorny Scrub,91,noReintro,32.0,36.5,27.5
91,0,2,Bare ground,91,noReintro,0.0,0.0,0.0
92,25,2,Roe deer,92,noReintro,25.0,27.7,19.6
92,0,2,Exmoor pony,92,noReintro,0.0,0.0,0.0
92,0,2,Fallow deer,92,noReintro,0.0,0.0,0.0
92,0,2,Longhorn cattle,92,noReintro,0.0,0.0,0.0
92,0,2,Red deer,92,noReintro,0.0,0.0,0.0
92,0,2,Tamworth pigs,92,noReintro,0.0,0.0,0.0
92,30,2,Grassland,92,noReintro,42.0,42.0,31.2
92,33,2,Woodland,92,noReintro,32.0,32.9,27.5
92,37,2,Thorny Scrub,92,noReintro,31.0,36.4,26.5
92,0,2,Bare ground,92,noReintro,0.0,0.0,0.0
93,25,2,Roe deer,93,noReintro,25.0,26.8,19.6
93,0,2,Exmoor pony,93,noReintro,0.0,0.0,0.0
93,0,2,Fallow deer,93,noReintro,0.0,0.0,0.0
93,0,2,Longhorn cattle,93,noReintro,0.0,0.0,0.0
93,0,2,Red deer,93,noReintro,0.0,0.0,0.0
93,0,2,Tamworth pigs,93,noReintro,0.0,0.0,0.0
93,30,2,Grassland,93,noReintro,41.0,41.9,31.1
93,33,2,Woodland,93,noReintro,32.0,32.9,27.5
93,37,2,Thorny Scrub,93,noReintro,31.0,36.4,26.5
93,0,2,Bare ground,93,noReintro,0.0,0.0,0.0
94,25,2,Roe deer,94,noReintro,25.0,26.8,18.7
94,0,2,Exmoor pony,94,noReintro,0.0,0.0,0.0
94,0,2,Fallow deer,94,noReintro,0.0,0.0,0.0
94,0,2,Longhorn cattle,94,noReintro,0.0,0.0,0.0
94,0,2,Red deer,94,noReintro,0.0,0.0,0.0
94,0,2,Tamworth pigs,94,noReintro,0.0,0.0,0.0
94,30,2,Grassland,94,noReintro,41.0,41.0,31.1
94,33,2,Woodland,94,noReintro,33.0,33.0,28.5
94,37,2,Thorny Scrub,94,noReintro,31.0,36.4,26.5
94,0,2,Bare ground,94,noReintro,0.0,0.0,0.0
95,25,2,Roe deer,95,noReintro,25.0,26.8,18.7
95,0,2,Exmoor pony,95,noReintro,0.0,0.0,0.0
95,0,2,Fallow deer,95,noReintro,0.0,0.0,0.0
95,0,2,Longhorn cattle,95,noReintro,0.0,0.0,0.0
95,0,2,Red deer,95,noReintro,0.0,0.0,0.0
95,0,2,Tamworth pigs,95,noReintro,0.0,0.0,0.0
95,30,2,Grassland,95,noReintro,40.0,40.0,31.0
95,34,2,Woodland,95,noReintro,33.0,33.9,28.5
95,37,2,Thorny Scrub,95,noReintro,32.0,36.5,27.5
95,0,2,Bare ground,95,noReintro,0.0,0.0,0.0
96,25,2,Roe deer,96,noReintro,25.0,26.8,18.7
96,0,2,Exmoor pony,96,noReintro,0.0,0.0,0.0
96,0,2,Fallow deer,96,noReintro,0.0,0.0,0.0
96,0,2,Longhorn cattle,96,noReintro,0.0,0.0,0.0
96,0,2,Red deer,96,noReintro,0.0,0.0,0.0
96,0,2,Tamworth pigs,96,noReintro,0.0,0.0,0.0
96,29,2,Grassland,96,noReintro,40.0,40.0,30.1
96,34,2,Woodland,96,noReintro,33.0,33.9,28.5
96,37,2,Thorny Scrub,96,noReintro,32.0,36.5,27.5
96,0,2,Bare ground,96,noReintro,0.0,0.0,0.0
97,25,2,Roe deer,97,noReintro,25.0,26.8,18.7
97,0,2,Exmoor pony,97,noReintro,0.0,0.0,0.0
97,0,2,Fallow deer,97,noReintro,0.0,0.0,0.0
97,0,2,Longhorn cattle,97,noReintro,0.0,0.0,0.0
97,0,2,Red deer,97,noReintro,0.0,0.0,0.0
97,0,2,Tamworth pigs,97,noReintro,0.0,0.0,0.0
97,29,2,Grassland,97,noReintro,40.0,40.0,30.1
97,34,2,Woodland,97,noReintro,33.0,33.9,28.5
97,37,2,Thorny Scrub,97,noReintro,32.0,36.5,26.6
97,0,2,Bare ground,97,noReintro,0.0,0.0,0.0
98,25,2,Roe deer,98,noReintro,25.0,25.9,17.8
98,0,2,Exmoor pony,98,noReintro,0.0,0.0,0.0
98,0,2,Fallow deer,98,noReintro,0.0,0.0,0.0
98,0,2,Longhorn cattle,98,noReintro,0.0,0.0,0.0
98,0,2,Red deer,98,noReintro,0.0,0.0,0.0
98,0,2,Tamworth pigs,98,noReintro,0.0,0.0,0.0
98,28,2,Grassland,98,noReintro,39.0,39.9,29.1
98,35,2,Woodland,98,noReintro,33.0,34.8,28.5
98,37,2,Thorny Scrub,98,noReintro,32.0,36.5,26.6
98,0,2,Bare ground,98,noReintro,0.0,0.0,0.0
99,25,2,Roe deer,99,noReintro,25.0,25.9,16.0
