,Abundance %,runNumber,Ecosystem Element,Time,Perc,Median,ninetyfivePerc,fivePerc
57216,80,8,Grassland,226,0.5,65.0,78.5,61.4
57217,10,8,Woodland,226,0.5,11.0,12.8,10.1
57218,10,8,Thorny Scrub,226,0.5,24.0,25.8,11.4
57219,0,8,Bare ground,226,0.5,0.0,0.0,0.0
57220,64,8,Roe deer,227,0.5,80.0,89.9,65.6
57221,22,8,Exmoor pony,227,0.5,22.0,22.0,22.0
57222,311,8,Fallow deer,227,0.5,311.0,357.8,277.7
57223,30,8,Longhorn cattle,227,0.5,90.0,109.8,36.0
57224,21,8,Red deer,227,0.5,34.0,37.6,22.3
57225,22,8,Tamworth pigs,227,0.5,22.0,72.39999999999999,13.0
57226,80,8,Grassland,227,0.5,65.0,78.5,61.4
57227,10,8,Woodland,227,0.5,11.0,12.8,10.1
57228,10,8,Thorny Scrub,227,0.5,24.0,25.8,11.4
57229,0,8,Bare ground,227,0.5,0.0,0.0,0.0
57230,61,8,Roe deer,228,0.5,77.0,89.6,62.6
57231,22,8,Exmoor pony,228,0.5,22.0,22.0,22.0
57232,311,8,Fallow deer,228,0.5,311.0,357.8,277.7
57233,30,8,Longhorn cattle,228,0.5,90.0,109.8,36.0
57234,21,8,Red deer,228,0.5,34.0,37.6,22.3
57235,14,8,Tamworth pigs,228,0.5,14.0,71.6,11.3
57236,80,8,Grassland,228,0.5,65.0,78.5,62.3
57237,10,8,Woodland,228,0.5,11.0,11.9,10.1
57238,10,8,Thorny Scrub,228,0.5,24.0,25.8,11.4
57239,0,8,Bare ground,228,0.5,0.0,0.0,0.0
57240,61,8,Roe deer,229,0.5,77.0,88.7,62.6
57241,22,8,Exmoor pony,229,0.5,22.0,22.0,22.0
57242,311,8,Fallow deer,229,0.5,311.0,357.8,277.7
57243,30,8,Longhorn cattle,229,0.5,90.0,109.8,36.0
57244,21,8,Red deer,229,0.5,34.0,37.6,22.3
57245,10,8,Tamworth pigs,229,0.5,10.0,69.39999999999999,10.0
57246,81,8,Grassland,229,0.5,65.0,79.4,62.3
57247,9,8,Woodland,229,0.5,11.0,11.9,9.2
57248,10,8,Thorny Scrub,229,0.5,24.0,24.9,11.4
57249,0,8,Bare ground,229,0.5,0.0,0.0,0.0
57250,61,8,Roe deer,230,0.5,76.0,88.6,62.5
57251,22,8,Exmoor pony,230,0.5,22.0,22.0,22.0
57252,311,8,Fallow deer,230,0.5,311.0,357.8,277.7
57253,30,8,Longhorn cattle,230,0.5,90.0,109.8,36.0
57254,21,8,Red deer,230,0.5,34.0,37.6,22.3
57255,10,8,Tamworth pigs,230,0.5,10.0,10.0,10.0
57256,81,8,Grassland,230,0.5,65.0,79.4,62.3
57257,9,8,Woodland,230,0.5,10.0,11.8,9.1
57258,10,8,Thorny Scrub,230,0.5,24.0,24.9,11.4
57259,0,8,Bare ground,230,0.5,0.0,0.0,0.0
57260,61,8,Roe deer,231,0.5,75.0,86.7,62.4
57261,22,8,Exmoor pony,231,0.5,22.0,22.0,22.0
57262,370,8,Fallow deer,231,0.5,370.0,370.0,336.7
57263,122,8,Longhorn cattle,231,0.5,122.0,122.0,122.0
57264,52,8,Red deer,231,0.5,52.0,52.0,52.0
57265,10,8,Tamworth pigs,231,0.5,17.0,17.9,10.7
57266,81,8,Grassland,231,0.5,65.0,79.4,63.2
57267,9,8,Woodland,231,0.5,11.0,11.9,9.2
57268,10,8,Thorny Scrub,231,0.5,24.0,24.9,11.4
57269,0,8,Bare ground,231,0.5,0.0,0.0,0.0
57270,60,8,Roe deer,232,0.5,75.0,84.9,61.5
57271,22,8,Exmoor pony,232,0.5,22.0,22.0,22.0
57272,370,8,Fallow deer,232,0.5,370.0,370.0,336.7
57273,134,8,Longhorn cattle,232,0.5,134.0,135.8,129.5
57274,52,8,Red deer,232,0.5,52.0,52.0,52.0
57275,15,8,Tamworth pigs,232,0.5,18.0,25.2,15.3
57276,81,8,Grassland,232,0.5,65.0,79.4,63.2
57277,9,8,Woodland,232,0.5,10.0,11.8,9.1
57278,10,8,Thorny Scrub,232,0.5,24.0,24.9,11.4
57279,0,8,Bare ground,232,0.5,0.0,0.8999999999999999,0.0
57280,68,8,Roe deer,233,0.5,81.0,94.5,69.3
57281,22,8,Exmoor pony,233,0.5,22.0,22.0,22.0
57282,427,8,Fallow deer,233,0.5,415.0,425.8,376.3
57283,153,8,Longhorn cattle,233,0.5,147.0,152.4,145.2
57284,61,8,Red deer,233,0.5,61.0,64.6,61.0
57285,13,8,Tamworth pigs,233,0.5,13.0,22.9,10.3
57286,81,8,Grassland,233,0.5,65.0,79.4,63.2
57287,9,8,Woodland,233,0.5,10.0,11.8,9.1
57288,10,8,Thorny Scrub,233,0.5,24.0,24.9,11.4
57289,0,8,Bare ground,233,0.5,0.0,0.0,0.0
57290,74,8,Roe deer,234,0.5,89.0,99.8,75.5
57291,22,8,Exmoor pony,234,0.5,22.0,22.0,22.0
57292,474,8,Fallow deer,234,0.5,452.0,471.8,405.2
57293,166,8,Longhorn cattle,234,0.5,161.0,165.5,161.0
57294,73,8,Red deer,234,0.5,73.0,80.2,67.6
57295,13,8,Tamworth pigs,234,0.5,13.0,32.8,10.3
57296,80,8,Grassland,234,0.5,65.0,78.5,63.2
57297,9,8,Woodland,234,0.5,10.0,11.8,9.1
57298,10,8,Thorny Scrub,234,0.5,24.0,24.9,11.4
57299,1,8,Bare ground,234,0.5,0.0,0.8999999999999999,0.0
57300,74,8,Roe deer,235,0.5,88.0,99.7,75.4
57301,22,8,Exmoor pony,235,0.5,22.0,22.0,22.0
57302,474,8,Fallow deer,235,0.5,452.0,471.8,405.2
57303,163,8,Longhorn cattle,235,0.5,160.0,162.7,157.3
57304,73,8,Red deer,235,0.5,73.0,80.2,67.6
57305,13,8,Tamworth pigs,235,0.5,13.0,38.199999999999996,10.3
57306,80,8,Grassland,235,0.5,65.0,78.5,63.2
57307,9,8,Woodland,235,0.5,10.0,11.8,9.1
57308,10,8,Thorny Scrub,235,0.5,24.0,24.9,11.4
57309,1,8,Bare ground,235,0.5,1.0,1.0,0.1
57310,73,8,Roe deer,236,0.5,86.0,98.6,74.3
57311,22,8,Exmoor pony,236,0.5,22.0,22.0,22.0
57312,190,8,Fallow deer,236,0.5,190.0,259.3,171.1
57313,76,8,Longhorn cattle,236,0.5,94.0,140.8,77.8
57314,22,8,Red deer,236,0.5,22.0,28.299999999999997,15.7
57315,13,8,Tamworth pigs,236,0.5,13.0,43.599999999999994,10.3
57316,80,8,Grassland,236,0.5,66.0,78.6,63.3
57317,9,8,Woodland,236,0.5,10.0,11.8,9.1
57318,10,8,Thorny Scrub,236,0.5,24.0,24.9,11.4
57319,0,8,Bare ground,236,0.5,0.0,0.0,0.0
57320,73,8,Roe deer,237,0.5,85.0,95.8,74.2
57321,22,8,Exmoor pony,237,0.5,22.0,22.0,22.0
57322,190,8,Fallow deer,237,0.5,190.0,259.3,171.1
57323,76,8,Longhorn cattle,237,0.5,94.0,114.7,77.8
57324,22,8,Red deer,237,0.5,22.0,28.299999999999997,15.7
57325,13,8,Tamworth pigs,237,0.5,13.0,49.0,10.3
57326,81,8,Grassland,237,0.5,66.0,79.5,63.3
57327,9,8,Woodland,237,0.5,10.0,11.8,9.1
57328,10,8,Thorny Scrub,237,0.5,24.0,24.9,11.4
57329,0,8,Bare ground,237,0.5,0.0,0.0,0.0
57330,71,8,Roe deer,238,0.5,84.0,92.1,72.3
57331,22,8,Exmoor pony,238,0.5,22.0,22.0,22.0
57332,190,8,Fallow deer,238,0.5,190.0,259.3,171.1
57333,76,8,Longhorn cattle,238,0.5,94.0,114.7,77.8
57334,22,8,Red deer,238,0.5,22.0,28.299999999999997,15.7
57335,13,8,Tamworth pigs,238,0.5,13.0,49.0,10.3
57336,81,8,Grassland,238,0.5,66.0,79.5,63.3
57337,9,8,Woodland,238,0.5,10.0,11.8,9.1
57338,10,8,Thorny Scrub,238,0.5,24.0,24.9,11.4
57339,0,8,Bare ground,238,0.5,0.0,0.0,0.0
57340,69,8,Roe deer,239,0.5,84.0,92.1,70.5
57341,22,8,Exmoor pony,239,0.5,22.0,22.0,22.0
57342,190,8,Fallow deer,239,0.5,190.0,259.3,171.1
57343,76,8,Longhorn cattle,239,0.5,94.0,114.7,77.8
57344,22,8,Red deer,239,0.5,22.0,28.299999999999997,15.7
57345,13,8,Tamworth pigs,239,0.5,13.0,61.599999999999994,10.3
57346,81,8,Grassland,239,0.5,66.0,79.5,64.2
57347,9,8,Woodland,239,0.5,10.0,11.8,9.1
57348,10,8,Thorny Scrub,239,0.5,24.0,24.0,11.4
57349,0,8,Bare ground,239,0.5,0.0,0.0,0.0
57350,69,8,Roe deer,240,0.5,82.0,90.1,70.3
57351,22,8,Exmoor pony,240,0.5,22.0,22.0,22.0
57352,190,8,Fallow deer,240,0.5,190.0,259.3,171.1
57353,76,8,Longhorn cattle,240,0.5,94.0,114.7,77.8
57354,22,8,Red deer,240,0.5,22.0,28.299999999999997,15.7
57355,11,8,Tamworth pigs,240,0.5,11.0,66.8,11.0
57356,81,8,Grassland,240,0.5,66.0,79.5,64.2
57357,9,8,Woodland,240,0.5,10.0,11.8,9.1
57358,10,8,Thorny Scrub,240,0.5,24.0,24.0,11.4
57359,0,8,Bare ground,240,0.5,0.0,0.0,0.0
57360,69,8,Roe deer,241,0.5,81.0,90.0,70.2
57361,22,8,Exmoor pony,241,0.5,22.0,22.0,22.0
57362,190,8,Fallow deer,241,0.5,190.0,259.3,171.1
57363,76,8,Longhorn cattle,241,0.5,94.0,114.7,77.8
57364,22,8,Red deer,241,0.5,22.0,28.299999999999997,15.7
57365,10,8,Tamworth pigs,241,0.5,10.0,60.39999999999999,10.0
57366,81,8,Grassland,241,0.5,66.0,79.5,64.2
57367,9,8,Woodland,241,0.5,10.0,11.8,9.1
57368,10,8,Thorny Scrub,241,0.5,23.0,23.9,11.3
57369,0,8,Bare ground,241,0.5,0.0,0.0,0.0
57370,69,8,Roe deer,242,0.5,81.0,87.3,70.2
57371,22,8,Exmoor pony,242,0.5,22.0,22.0,22.0
57372,190,8,Fallow deer,242,0.5,190.0,259.3,171.1
57373,76,8,Longhorn cattle,242,0.5,94.0,114.7,77.8
57374,22,8,Red deer,242,0.5,22.0,28.299999999999997,15.7
57375,16,8,Tamworth pigs,242,0.5,16.0,16.9,15.1
57376,81,8,Grassland,242,0.5,67.0,79.6,64.3
57377,9,8,Woodland,242,0.5,10.0,11.8,9.1
57378,10,8,Thorny Scrub,242,0.5,23.0,23.9,11.3
57379,0,8,Bare ground,242,0.5,0.0,0.0,0.0
57380,69,8,Roe deer,243,0.5,79.0,85.3,70.0
57381,22,8,Exmoor pony,243,0.5,22.0,22.0,22.0
57382,293,8,Fallow deer,243,0.5,293.0,362.3,265.1
57383,122,8,Longhorn cattle,243,0.5,122.0,122.0,121.1
57384,52,8,Red deer,243,0.5,52.0,52.0,52.0
57385,18,8,Tamworth pigs,243,0.5,18.0,23.4,15.3
57386,81,8,Grassland,243,0.5,67.0,79.6,64.3
57387,9,8,Woodland,243,0.5,10.0,11.8,9.1
57388,10,8,Thorny Scrub,243,0.5,23.0,23.9,11.3
57389,0,8,Bare ground,243,0.5,0.0,0.0,0.0
57390,69,8,Roe deer,244,0.5,79.0,84.4,70.0
57391,22,8,Exmoor pony,244,0.5,22.0,22.0,22.0
57392,293,8,Fallow deer,244,0.5,293.0,362.3,265.1
57393,130,8,Longhorn cattle,244,0.5,132.0,135.6,130.2
57394,52,8,Red deer,244,0.5,52.0,52.0,52.0
57395,18,8,Tamworth pigs,244,0.5,21.0,33.599999999999994,18.3
57396,80,8,Grassland,244,0.5,67.0,78.7,64.3
57397,9,8,Woodland,244,0.5,10.0,11.8,9.1
57398,10,8,Thorny Scrub,244,0.5,22.0,23.8,11.2
57399,1,8,Bare ground,244,0.5,1.0,1.0,0.1
57400,76,8,Roe deer,245,0.5,90.0,94.5,77.4
57401,22,8,Exmoor pony,245,0.5,22.0,22.0,22.0
57402,326,8,Fallow deer,245,0.5,326.0,408.8,297.2
57403,138,8,Longhorn cattle,245,0.5,138.0,148.8,138.0
57404,60,8,Red deer,245,0.5,62.0,62.9,60.2
57405,14,8,Tamworth pigs,245,0.5,25.0,26.8,15.1
57406,81,8,Grassland,245,0.5,68.0,79.7,64.4
57407,8,8,Woodland,245,0.5,10.0,11.8,8.2
57408,10,8,Thorny Scrub,245,0.5,22.0,23.8,11.2
57409,1,8,Bare ground,245,0.5,0.0,0.8999999999999999,0.0
57410,79,8,Roe deer,246,0.5,102.0,103.8,81.3
57411,22,8,Exmoor pony,246,0.5,22.0,22.0,22.0
57412,380,8,Fallow deer,246,0.5,380.0,456.5,336.8
57413,146,8,Longhorn cattle,246,0.5,155.0,159.5,146.9
57414,67,8,Red deer,246,0.5,75.0,78.6,67.8
57415,14,8,Tamworth pigs,246,0.5,25.0,26.8,15.1
57416,81,8,Grassland,246,0.5,68.0,79.7,65.3
57417,8,8,Woodland,246,0.5,10.0,11.8,8.2
57418,10,8,Thorny Scrub,246,0.5,22.0,23.8,11.2
57419,0,8,Bare ground,246,0.5,0.0,0.0,0.0
57420,76,8,Roe deer,247,0.5,101.0,101.9,78.5
57421,22,8,Exmoor pony,247,0.5,22.0,22.0,22.0
57422,380,8,Fallow deer,247,0.5,380.0,456.5,336.8
57423,54,8,Longhorn cattle,247,0.5,62.0,104.3,54.8
57424,67,8,Red deer,247,0.5,75.0,78.6,67.8
57425,14,8,Tamworth pigs,247,0.5,27.0,30.6,15.3
57426,81,8,Grassland,247,0.5,68.0,79.7,65.3
57427,8,8,Woodland,247,0.5,10.0,11.8,8.2
57428,10,8,Thorny Scrub,247,0.5,22.0,23.8,11.2
57429,1,8,Bare ground,247,0.5,0.0,0.8999999999999999,0.0
57430,72,8,Roe deer,248,0.5,101.0,101.9,74.9
57431,22,8,Exmoor pony,248,0.5,22.0,22.0,22.0
57432,330,8,Fallow deer,248,0.5,330.0,331.8,254.4
57433,54,8,Longhorn cattle,248,0.5,62.0,104.3,54.8
57434,43,8,Red deer,248,0.5,43.0,59.2,25.0
57435,14,8,Tamworth pigs,248,0.5,27.0,36.9,15.3
57436,81,8,Grassland,248,0.5,68.0,79.7,65.3
57437,9,8,Woodland,248,0.5,10.0,11.8,9.1
57438,10,8,Thorny Scrub,248,0.5,22.0,23.8,11.2
57439,0,8,Bare ground,248,0.5,0.0,0.0,0.0
57440,71,8,Roe deer,249,0.5,100.0,100.0,73.9
57441,22,8,Exmoor pony,249,0.5,22.0,22.0,22.0
57442,330,8,Fallow deer,249,0.5,330.0,331.8,254.4
57443,54,8,Longhorn cattle,249,0.5,62.0,104.3,54.8
57444,43,8,Red deer,249,0.5,43.0,59.2,25.0
57445,14,8,Tamworth pigs,249,0.5,27.0,36.9,15.3
57446,81,8,Grassland,249,0.5,68.0,79.7,65.3
57447,9,8,Woodland,249,0.5,10.0,11.8,9.1
57448,10,8,Thorny Scrub,249,0.5,22.0,22.9,11.2
57449,0,8,Bare ground,249,0.5,0.0,0.0,0.0
57450,71,8,Roe deer,250,0.5,97.0,99.7,73.6
57451,22,8,Exmoor pony,250,0.5,22.0,22.0,22.0
57452,330,8,Fallow deer,250,0.5,330.0,331.8,254.4
57453,54,8,Longhorn cattle,250,0.5,62.0,104.3,54.8
57454,43,8,Red deer,250,0.5,43.0,59.2,25.0
57455,14,8,Tamworth pigs,250,0.5,27.0,39.599999999999994,15.3
57456,81,8,Grassland,250,0.5,68.0,79.7,66.2
57457,9,8,Woodland,250,0.5,9.0,11.7,9.0
57458,10,8,Thorny Scrub,250,0.5,23.0,23.0,11.3
57459,0,8,Bare ground,250,0.5,0.0,0.0,0.0
57460,71,8,Roe deer,251,0.5,97.0,99.7,73.6
57461,22,8,Exmoor pony,251,0.5,22.0,22.0,22.0
57462,330,8,Fallow deer,251,0.5,330.0,331.8,254.4
57463,54,8,Longhorn cattle,251,0.5,62.0,104.3,54.8
57464,43,8,Red deer,251,0.5,43.0,46.6,25.0
57465,14,8,Tamworth pigs,251,0.5,27.0,39.599999999999994,15.3
57466,81,8,Grassland,251,0.5,68.0,79.7,66.2
57467,9,8,Woodland,251,0.5,9.0,11.7,9.0
57468,10,8,Thorny Scrub,251,0.5,22.0,22.9,11.2
57469,0,8,Bare ground,251,0.5,0.0,0.0,0.0
57470,71,8,Roe deer,252,0.5,95.0,98.6,73.4
57471,22,8,Exmoor pony,252,0.5,22.0,22.0,22.0
57472,330,8,Fallow deer,252,0.5,330.0,331.8,254.4
57473,54,8,Longhorn cattle,252,0.5,62.0,104.3,54.8
57474,43,8,Red deer,252,0.5,43.0,46.6,25.0
57475,12,8,Tamworth pigs,252,0.5,21.0,35.4,12.9
57476,81,8,Grassland,252,0.5,69.0,79.8,66.3
57477,9,8,Woodland,252,0.5,9.0,11.7,9.0
57478,10,8,Thorny Scrub,252,0.5,22.0,22.9,11.2
57479,0,8,Bare ground,252,0.5,0.0,0.0,0.0
57480,70,8,Roe deer,253,0.5,93.0,96.6,72.3
57481,22,8,Exmoor pony,253,0.5,22.0,22.0,22.0
57482,330,8,Fallow deer,253,0.5,330.0,331.8,254.4
57483,54,8,Longhorn cattle,253,0.5,62.0,104.3,54.8
57484,43,8,Red deer,253,0.5,43.0,46.6,25.0
57485,10,8,Tamworth pigs,253,0.5,15.0,34.8,10.5
57486,81,8,Grassland,253,0.5,70.0,79.9,66.4
57487,8,8,Woodland,253,0.5,9.0,11.7,8.1
57488,10,8,Thorny Scrub,253,0.5,22.0,22.0,11.2
57489,1,8,Bare ground,253,0.5,0.0,0.8999999999999999,0.0
57490,68,8,Roe deer,254,0.5,93.0,95.7,70.5
57491,22,8,Exmoor pony,254,0.5,22.0,22.0,22.0
57492,330,8,Fallow deer,254,0.5,330.0,331.8,254.4
57493,54,8,Longhorn cattle,254,0.5,62.0,104.3,54.8
57494,43,8,Red deer,254,0.5,43.0,46.6,25.0
57495,10,8,Tamworth pigs,254,0.5,10.0,16.299999999999997,10.0
57496,82,8,Grassland,254,0.5,70.0,80.8,66.4
57497,8,8,Woodland,254,0.5,9.0,11.7,8.1
57498,10,8,Thorny Scrub,254,0.5,21.0,22.8,11.1
57499,0,8,Bare ground,254,0.5,0.0,0.0,0.0
57500,67,8,Roe deer,255,0.5,93.0,94.8,69.6
57501,22,8,Exmoor pony,255,0.5,22.0,22.0,22.0
57502,370,8,Fallow deer,255,0.5,370.0,370.0,370.0
57503,122,8,Longhorn cattle,255,0.5,122.0,122.0,122.0
57504,52,8,Red deer,255,0.5,52.0,52.0,52.0
57505,10,8,Tamworth pigs,255,0.5,16.0,16.9,10.6
57506,82,8,Grassland,255,0.5,71.0,80.9,66.5
57507,8,8,Woodland,255,0.5,8.0,10.7,8.0
57508,10,8,Thorny Scrub,255,0.5,21.0,21.9,11.1
57509,0,8,Bare ground,255,0.5,0.0,0.0,0.0
57510,65,8,Roe deer,256,0.5,93.0,94.8,67.8
57511,22,8,Exmoor pony,256,0.5,22.0,22.0,22.0
57512,370,8,Fallow deer,256,0.5,370.0,370.0,370.0
57513,128,8,Longhorn cattle,256,0.5,134.0,138.5,128.6
57514,52,8,Red deer,256,0.5,52.0,52.0,52.0
57515,10,8,Tamworth pigs,256,0.5,18.0,23.4,10.8
57516,82,8,Grassland,256,0.5,70.0,80.8,66.4
57517,8,8,Woodland,256,0.5,8.0,10.7,8.0
57518,10,8,Thorny Scrub,256,0.5,21.0,22.8,11.1
57519,0,8,Bare ground,256,0.5,0.0,0.0,0.0
57520,67,8,Roe deer,257,0.5,101.0,108.2,70.4
57521,22,8,Exmoor pony,257,0.5,22.0,22.0,22.0
57522,399,8,Fallow deer,257,0.5,399.0,408.9,366.6
57523,141,8,Longhorn cattle,257,0.5,141.0,157.2,141.0
57524,61,8,Red deer,257,0.5,61.0,61.9,60.1
57525,10,8,Tamworth pigs,257,0.5,16.0,16.9,10.6
57526,82,8,Grassland,257,0.5,71.0,80.9,66.5
57527,8,8,Woodland,257,0.5,8.0,10.7,8.0
57528,10,8,Thorny Scrub,257,0.5,21.0,21.9,11.1
57529,1,8,Bare ground,257,0.5,1.0,1.0,0.1
57530,70,8,Roe deer,258,0.5,101.0,117.2,73.1
57531,22,8,Exmoor pony,258,0.5,22.0,22.0,22.0
57532,441,8,Fallow deer,258,0.5,441.0,455.4,399.6
57533,152,8,Longhorn cattle,258,0.5,157.0,175.0,152.5
57534,70,8,Red deer,258,0.5,70.0,75.4,69.1
57535,10,8,Tamworth pigs,258,0.5,16.0,16.9,10.6
57536,82,8,Grassland,258,0.5,71.0,80.9,66.5
57537,8,8,Woodland,258,0.5,8.0,10.7,8.0
57538,10,8,Thorny Scrub,258,0.5,21.0,22.8,11.1
57539,0,8,Bare ground,258,0.5,0.0,0.0,0.0
57540,69,8,Roe deer,259,0.5,100.0,115.3,72.1
57541,22,8,Exmoor pony,259,0.5,22.0,22.0,22.0
57542,441,8,Fallow deer,259,0.5,441.0,455.4,399.6
57543,39,8,Longhorn cattle,259,0.5,134.0,161.9,48.5
57544,70,8,Red deer,259,0.5,70.0,75.4,69.1
57545,10,8,Tamworth pigs,259,0.5,16.0,16.9,10.6
57546,82,8,Grassland,259,0.5,71.0,80.9,67.4
57547,8,8,Woodland,259,0.5,8.0,10.7,8.0
57548,10,8,Thorny Scrub,259,0.5,21.0,22.8,11.1
57549,0,8,Bare ground,259,0.5,0.0,0.0,0.0
57550,68,8,Roe deer,260,0.5,100.0,110.8,71.2
57551,22,8,Exmoor pony,260,0.5,22.0,22.0,22.0
57552,390,8,Fallow deer,260,0.5,380.0,389.0,313.4
57553,39,8,Longhorn cattle,260,0.5,39.0,84.9,35.4
57554,23,8,Red deer,260,0.5,35.0,42.2,24.2
57555,10,8,Tamworth pigs,260,0.5,16.0,21.4,10.6
57556,82,8,Grassland,260,0.5,71.0,80.9,67.4
57557,8,8,Woodland,260,0.5,8.0,10.7,8.0
57558,10,8,Thorny Scrub,260,0.5,21.0,21.9,11.1
57559,0,8,Bare ground,260,0.5,0.0,0.0,0.0
57560,66,8,Roe deer,261,0.5,99.0,109.8,69.3
57561,22,8,Exmoor pony,261,0.5,22.0,22.0,22.0
57562,214,8,Fallow deer,261,0.5,214.0,296.8,184.3
57563,39,8,Longhorn cattle,261,0.5,39.0,84.9,35.4
57564,23,8,Red deer,261,0.5,35.0,42.2,24.2
57565,10,8,Tamworth pigs,261,0.5,16.0,26.799999999999997,10.6
57566,82,8,Grassland,261,0.5,71.0,80.9,66.5
57567,8,8,Woodland,261,0.5,8.0,10.7,8.0
57568,10,8,Thorny Scrub,261,0.5,21.0,22.8,11.1
57569,0,8,Bare ground,261,0.5,0.0,0.0,0.0
57570,65,8,Roe deer,262,0.5,98.0,109.7,68.3
57571,22,8,Exmoor pony,262,0.5,22.0,22.0,22.0
57572,214,8,Fallow deer,262,0.5,214.0,296.8,184.3
57573,39,8,Longhorn cattle,262,0.5,39.0,84.9,35.4
57574,23,8,Red deer,262,0.5,35.0,42.2,24.2
57575,10,8,Tamworth pigs,262,0.5,16.0,26.799999999999997,10.6
57576,83,8,Grassland,262,0.5,72.0,81.9,67.5
57577,8,8,Woodland,262,0.5,8.0,9.8,8.0
57578,9,8,Thorny Scrub,262,0.5,20.0,21.8,10.1
57579,0,8,Bare ground,262,0.5,0.0,0.0,0.0
57580,64,8,Roe deer,263,0.5,98.0,108.8,67.4
57581,22,8,Exmoor pony,263,0.5,22.0,22.0,22.0
57582,214,8,Fallow deer,263,0.5,214.0,296.8,184.3
57583,39,8,Longhorn cattle,263,0.5,39.0,84.9,35.4
57584,23,8,Red deer,263,0.5,35.0,42.2,24.2
57585,10,8,Tamworth pigs,263,0.5,16.0,26.799999999999997,10.6
57586,83,8,Grassland,263,0.5,72.0,81.9,67.5
57587,8,8,Woodland,263,0.5,8.0,9.8,8.0
57588,9,8,Thorny Scrub,263,0.5,20.0,22.7,10.1
57589,0,8,Bare ground,263,0.5,0.0,0.0,0.0
57590,62,8,Roe deer,264,0.5,96.0,108.6,65.4
57591,22,8,Exmoor pony,264,0.5,22.0,22.0,22.0
57592,214,8,Fallow deer,264,0.5,214.0,296.8,184.3
57593,39,8,Longhorn cattle,264,0.5,39.0,84.9,35.4
57594,23,8,Red deer,264,0.5,35.0,42.2,24.2
57595,11,8,Tamworth pigs,264,0.5,16.0,30.4,11.5
57596,83,8,Grassland,264,0.5,72.0,81.9,67.5
57597,8,8,Woodland,264,0.5,8.0,9.8,8.0
57598,9,8,Thorny Scrub,264,0.5,20.0,22.7,10.1
57599,0,8,Bare ground,264,0.5,0.0,0.0,0.0
57600,62,8,Roe deer,265,0.5,96.0,108.6,65.4
57601,22,8,Exmoor pony,265,0.5,22.0,22.0,22.0
57602,214,8,Fallow deer,265,0.5,214.0,296.8,184.3
57603,39,8,Longhorn cattle,265,0.5,39.0,84.9,35.4
57604,23,8,Red deer,265,0.5,35.0,42.2,24.2
57605,10,8,Tamworth pigs,265,0.5,10.0,27.099999999999998,10.0
57606,83,8,Grassland,265,0.5,72.0,81.9,67.5
57607,7,8,Woodland,265,0.5,8.0,9.8,7.1
57608,9,8,Thorny Scrub,265,0.5,20.0,21.8,10.1
57609,0,8,Bare ground,265,0.5,0.0,0.0,0.0
57610,59,8,Roe deer,266,0.5,94.0,107.5,62.5
57611,22,8,Exmoor pony,266,0.5,22.0,22.0,22.0
57612,214,8,Fallow deer,266,0.5,214.0,296.8,184.3
57613,39,8,Longhorn cattle,266,0.5,39.0,84.9,35.4
57614,23,8,Red deer,266,0.5,35.0,42.2,24.2
57615,14,8,Tamworth pigs,266,0.5,14.0,14.9,13.1
57616,83,8,Grassland,266,0.5,72.0,81.9,68.4
57617,7,8,Woodland,266,0.5,8.0,9.8,7.1
57618,9,8,Thorny Scrub,266,0.5,20.0,21.8,10.1
57619,0,8,Bare ground,266,0.5,0.0,0.0,0.0
57620,58,8,Roe deer,267,0.5,94.0,106.6,61.6
57621,22,8,Exmoor pony,267,0.5,22.0,22.0,22.0
57622,370,8,Fallow deer,267,0.5,370.0,370.0,301.6
57623,122,8,Longhorn cattle,267,0.5,122.0,122.0,121.1
57624,52,8,Red deer,267,0.5,52.0,52.0,52.0
57625,14,8,Tamworth pigs,267,0.5,15.0,19.5,14.1
57626,84,8,Grassland,267,0.5,72.0,82.8,68.4
57627,7,8,Woodland,267,0.5,8.0,9.8,7.1
57628,8,8,Thorny Scrub,267,0.5,20.0,21.8,9.2
57629,1,8,Bare ground,267,0.5,0.0,0.8999999999999999,0.0
57630,58,8,Roe deer,268,0.5,93.0,105.6,61.5
57631,22,8,Exmoor pony,268,0.5,22.0,22.0,22.0
57632,370,8,Fallow deer,268,0.5,370.0,370.0,301.6
57633,135,8,Longhorn cattle,268,0.5,133.0,134.8,131.2
57634,52,8,Red deer,268,0.5,52.0,52.0,52.0
57635,14,8,Tamworth pigs,268,0.5,15.0,23.1,14.1
57636,84,8,Grassland,268,0.5,72.0,82.8,68.4
57637,7,8,Woodland,268,0.5,8.0,9.8,7.1
57638,9,8,Thorny Scrub,268,0.5,20.0,21.8,10.1
57639,1,8,Bare ground,268,0.5,1.0,1.0,0.1
57640,59,8,Roe deer,269,0.5,100.0,112.6,63.1
57641,22,8,Exmoor pony,269,0.5,22.0,22.0,22.0
57642,403,8,Fallow deer,269,0.5,403.0,417.4,339.1
57643,146,8,Longhorn cattle,269,0.5,146.0,146.9,143.3
57644,58,8,Red deer,269,0.5,59.0,67.1,58.1
57645,10,8,Tamworth pigs,269,0.5,10.0,17.2,10.0
57646,84,8,Grassland,269,0.5,72.0,82.8,68.4
57647,7,8,Woodland,269,0.5,8.0,9.8,7.1
57648,9,8,Thorny Scrub,269,0.5,20.0,20.9,10.1
